JAMB_Score,Study_Hours_Per_Week,Attendance_Rate,Teacher_Quality,Distance_To_School,School_Type,School_Location,Extra_Tutorials,Access_To_Learning_Materials,Parent_Involvement,IT_Knowledge,Student_ID,Age,Gender,Socioeconomic_Status,Parent_Education_Level,Assignments_Completed
109,1,76,2,10.7,0,0,0,1,1,2,463,22,1,1,0,1
137,7,74,3,9.3,1,0,0,1,1,1,465,21,1,1,1,1
146,1,78,3,16.6,0,1,1,0,1,0,466,22,1,0,2,1
114,31,84,3,17.1,0,1,1,1,1,2,468,15,1,2,1,3
104,38,72,1,15.5,0,0,0,1,2,0,469,19,1,2,0,4
167,20,94,3,15.4,0,1,0,1,0,1,470,16,0,1,0,1
285,31,92,4,10.6,0,0,0,0,1,0,472,22,1,0,1,1
142,21,71,1,10.3,1,0,0,0,1,1,473,16,0,2,1,2
119,12,71,2,15.2,0,0,0,0,0,2,474,15,1,2,0,1
209,24,79,2,4.5,1,1,0,1,0,0,475,20,1,1,0,1
105,19,80,1,6.5,1,1,1,1,1,1,476,17,1,1,1,1
146,12,83,2,11.2,1,1,0,1,0,1,477,15,1,1,2,4
161,18,87,2,13.1,1,0,0,1,1,2,479,17,1,2,1,3
232,32,62,3,10.9,0,1,1,1,2,1,480,15,0,1,0,1
292,20,94,2,15.9,0,1,1,1,2,1,481,19,1,2,1,2
199,21,72,2,14.6,0,1,1,1,1,0,482,22,0,1,0,3
104,31,71,2,6.3,0,0,1,0,1,2,483,19,1,2,2,3
171,30,76,2,8.5,0,1,1,0,1,1,484,19,0,0,2,2
191,33,79,1,1.4,0,1,0,0,0,0,485,20,0,2,1,2
108,14,67,3,12.2,1,0,0,1,2,2,486,21,0,0,0,2
128,19,83,3,12.3,0,1,1,1,1,1,487,19,1,2,1,1
240,34,75,3,11.4,1,0,1,1,2,0,488,20,1,0,2,3
122,29,84,2,12.2,0,0,1,1,1,2,489,19,0,1,2,4
236,7,100,3,12.7,0,1,1,1,2,2,490,16,0,2,1,2
135,4,69,2,9.0,0,0,0,1,2,1,491,16,1,2,2,1
200,34,83,3,9.6,0,1,0,1,2,1,492,17,1,1,0,3
154,15,59,1,12.8,0,0,0,1,1,1,493,20,0,2,0,2
214,17,84,2,3.2,0,0,0,1,1,1,494,18,0,1,2,2
172,8,90,2,0.3,0,1,0,0,2,2,495,19,0,2,1,1
173,14,91,3,4.0,0,0,0,0,2,2,496,18,1,2,0,1
125,3,82,2,7.7,0,1,1,1,2,1,497,22,0,1,0,1
162,38,92,3,6.2,0,1,0,0,2,0,498,21,0,2,1,4
189,21,100,3,0.3,0,1,0,1,0,2,499,18,0,2,0,1
101,13,96,1,6.9,0,1,0,1,2,1,500,21,0,1,0,1
190,26,80,4,12.8,1,1,0,1,0,0,501,19,0,2,2,3
116,23,67,3,8.6,0,1,0,1,1,0,502,15,0,0,1,1
158,27,79,1,7.0,1,1,0,1,0,1,503,17,1,2,1,2
150,27,74,3,15.3,1,1,1,0,1,2,504,20,1,2,0,3
224,18,92,2,10.9,0,1,1,1,2,0,505,21,1,0,1,1
169,16,73,3,4.4,0,0,0,1,2,1,506,21,0,1,1,1
282,36,90,4,18.1,0,1,1,0,2,1,507,18,1,2,2,2
225,24,87,4,10.3,0,1,0,1,1,1,509,15,0,2,0,3
270,31,81,3,7.1,1,0,0,1,0,0,510,19,1,0,1,5
180,27,96,2,16.9,0,1,0,0,0,0,511,17,1,0,1,3
148,1,65,2,10.9,1,1,1,1,1,1,512,21,1,2,0,1
185,27,82,4,4.0,1,0,1,1,0,0,513,19,1,1,1,1
239,23,88,3,8.9,1,1,0,1,2,1,514,17,0,0,2,1
100,20,80,1,6.0,0,1,1,1,0,1,515,19,0,0,1,2
193,28,87,1,12.8,0,1,0,1,2,1,516,22,1,1,0,1
155,33,89,3,14.3,1,0,0,1,2,1,517,22,0,0,2,5
279,40,87,4,14.9,1,1,0,1,1,2,520,15,1,0,2,4
118,18,75,2,14.7,0,0,1,1,2,2,521,22,1,1,0,2
213,23,94,3,1.6,0,1,1,1,1,1,522,20,0,1,0,2
165,27,78,2,14.8,0,0,1,1,1,2,523,22,0,0,2,4
193,28,94,2,5.0,1,1,0,0,1,0,524,15,0,1,1,2
162,16,84,3,12.6,0,1,0,1,0,1,525,15,1,2,2,1
207,26,81,4,9.6,1,1,0,1,2,2,526,22,0,0,2,2
133,28,88,2,17.9,1,0,1,0,2,1,529,16,0,2,1,2
131,35,76,3,14.2,0,0,1,0,2,1,531,21,0,1,0,1
192,6,90,3,4.7,0,1,0,1,0,1,532,18,1,0,2,1
223,24,98,3,6.6,0,0,1,0,2,0,534,19,1,1,1,2
207,33,96,2,16.7,0,1,0,0,2,2,535,21,1,2,1,5
150,20,72,2,15.7,0,0,1,1,0,0,537,19,1,0,2,2
107,4,100,2,1.0,0,1,0,0,1,1,538,20,0,2,1,1
231,14,75,3,16.2,1,0,1,1,1,2,539,16,1,2,1,1
131,19,91,3,11.1,0,0,0,1,0,1,540,18,0,1,1,2
115,2,85,2,19.5,0,0,0,0,2,2,541,20,0,0,2,1
213,27,86,3,7.5,0,1,1,0,1,2,543,16,0,0,2,3
147,8,82,1,9.6,0,0,0,1,0,2,544,18,0,2,1,1
209,37,99,3,2.1,1,1,1,1,1,0,545,19,1,0,2,3
222,35,81,3,8.7,0,1,1,1,2,2,546,19,1,2,0,1
118,1,78,2,9.5,0,1,1,1,1,2,547,16,0,2,1,1
159,10,61,2,9.5,0,1,1,1,0,0,548,19,0,2,0,1
100,0,96,1,7.9,0,1,1,0,2,0,549,22,1,2,0,1
119,8,71,3,13.1,0,0,1,1,2,2,550,17,0,2,0,1
111,11,79,2,6.5,0,0,0,1,0,0,552,19,1,1,2,1
136,21,81,2,9.0,1,0,0,1,0,2,553,15,0,0,0,2
193,7,93,3,10.4,0,1,1,1,0,0,554,16,1,2,0,1
152,25,99,2,17.4,1,1,0,1,0,0,555,16,1,0,2,2
185,15,87,2,2.2,1,0,1,1,2,2,556,18,1,2,0,1
180,20,91,3,13.3,1,1,0,0,2,2,557,18,0,1,2,3
158,17,86,2,5.1,0,0,1,0,0,1,558,21,1,1,0,2
195,10,95,3,8.9,0,0,1,1,0,1,559,18,1,0,2,1
180,10,80,3,16.5,0,1,1,1,0,2,560,15,1,1,0,1
221,33,97,5,2.7,0,1,1,1,2,0,563,19,1,2,0,1
103,17,74,2,11.7,1,1,1,1,2,2,564,18,0,1,1,1
222,8,90,5,18.5,0,0,0,1,0,2,566,16,1,0,2,1
169,17,71,3,12.6,0,1,1,1,1,1,567,18,1,0,1,2
184,20,100,2,16.4,1,1,0,1,2,2,568,20,1,0,2,1
140,34,82,2,12.3,0,1,1,1,2,2,569,15,1,0,2,3
216,29,90,2,7.1,1,1,1,1,2,2,570,16,1,1,0,1
241,31,76,3,4.8,0,0,0,1,0,1,572,18,0,1,0,4
226,17,82,2,13.8,0,1,0,1,2,1,573,21,1,2,0,1
105,15,82,1,6.2,0,0,0,1,2,2,574,20,1,2,2,2
197,24,92,1,3.0,1,0,1,1,1,2,575,18,0,2,1,3
152,9,84,3,5.0,0,0,1,0,0,2,576,21,0,1,0,1
184,19,82,3,20.0,1,0,0,0,2,0,578,19,1,2,2,2
292,11,100,2,9.4,1,0,1,1,2,2,580,19,1,2,0,2
235,36,95,4,14.3,0,0,1,0,1,0,581,15,0,1,2,2
139,4,85,3,3.0,0,1,1,0,2,2,583,19,0,2,1,1
135,27,68,2,16.2,0,0,1,0,2,2,584,22,0,2,0,2
138,23,72,2,8.0,1,0,1,0,2,2,585,22,1,1,1,1
153,29,87,3,9.1,0,1,1,1,0,1,586,19,0,2,2,3
123,23,81,3,12.4,0,1,1,0,1,0,587,15,0,2,0,3
168,38,88,3,6.8,0,1,0,0,1,1,588,21,0,0,1,4
135,21,98,2,2.1,0,0,1,0,1,0,589,16,1,2,2,2
180,23,97,4,11.2,0,1,0,0,1,1,591,18,0,1,0,2
197,33,87,3,6.6,1,1,0,1,2,2,592,18,0,0,2,3
165,12,76,2,5.4,0,0,0,1,1,0,593,22,1,1,0,2
208,16,86,4,10.3,0,0,1,1,0,2,594,15,1,0,2,2
100,11,72,1,12.3,0,1,0,0,2,1,595,19,1,1,1,2
142,0,97,3,20.0,0,0,1,1,1,0,596,20,0,1,1,2
124,17,89,2,14.5,0,0,1,1,1,2,597,17,1,2,2,2
243,26,100,4,5.7,0,1,1,1,0,2,599,22,1,0,2,1
193,29,66,1,11.0,0,1,1,0,0,2,600,17,0,1,1,1
261,22,95,1,10.5,0,1,0,1,2,0,601,18,1,2,0,1
148,4,83,3,14.7,0,1,0,1,2,0,603,15,1,1,2,1
209,33,84,2,1.7,0,1,0,1,1,0,604,20,0,1,0,3
146,23,89,2,3.7,1,1,1,1,2,2,605,22,1,1,0,2
215,7,89,1,1.3,1,1,1,1,2,1,606,19,1,1,0,1
180,19,79,3,10.1,0,1,1,1,0,0,608,19,0,0,2,3
124,3,83,2,14.0,0,1,0,0,1,2,610,20,0,2,0,1
111,12,65,3,15.1,1,0,1,1,0,2,611,19,1,0,2,2
225,23,79,3,12.5,0,1,1,1,2,2,612,17,0,2,0,1
225,25,86,1,6.8,0,0,0,1,2,0,613,15,1,2,2,1
259,24,100,5,13.0,0,1,1,1,0,2,614,18,0,2,1,1
116,20,85,3,11.4,0,0,1,1,2,2,615,16,1,2,1,1
220,20,76,2,17.7,0,0,1,1,2,1,616,17,1,2,1,1
256,25,100,3,16.9,0,0,0,0,2,1,618,15,1,2,2,1
147,0,84,3,15.0,1,0,1,0,2,0,619,22,0,0,1,1
222,27,84,1,3.2,1,1,0,1,2,1,620,16,0,0,2,1
194,12,90,2,3.7,0,1,1,1,2,1,621,16,0,1,1,1
123,25,78,2,14.5,0,0,0,1,1,1,625,20,0,0,2,3
244,21,95,2,11.1,0,1,0,0,1,2,626,21,0,2,1,2
236,40,90,2,17.1,1,1,1,0,2,0,627,19,0,0,2,2
189,18,90,3,8.5,0,0,1,0,1,0,628,22,0,1,0,1
138,9,75,3,10.1,0,1,0,1,1,1,629,19,0,2,0,1
124,11,90,2,2.5,0,1,1,1,1,2,631,22,0,0,1,2
132,8,81,2,7.3,0,1,0,0,1,2,632,18,1,0,2,1
141,13,85,2,6.8,0,1,1,1,1,1,633,15,1,2,1,1
165,18,81,3,12.6,0,1,1,1,1,2,634,17,1,1,1,1
291,40,100,1,8.7,1,1,1,1,2,0,635,22,1,2,0,4
112,0,75,2,7.4,0,0,1,0,1,1,636,20,0,1,0,1
278,30,100,3,9.9,0,1,1,0,2,0,639,16,1,2,1,1
192,33,80,1,12.4,0,0,0,1,2,0,640,18,0,1,0,2
293,29,100,3,5.5,1,1,1,0,1,1,641,17,1,2,2,1
209,28,77,3,4.9,0,0,0,1,2,2,643,19,0,1,2,3
238,26,92,3,15.9,1,0,0,1,2,2,644,22,1,0,2,1
164,15,80,2,6.8,0,0,1,0,1,2,645,20,1,2,2,1
202,27,90,3,13.0,1,1,1,1,1,2,646,19,1,2,1,2
129,10,81,3,8.0,0,1,0,0,1,0,647,19,1,2,0,1
117,9,81,2,6.0,0,0,1,0,2,2,648,15,1,2,0,2
224,19,79,3,8.7,0,1,0,1,1,1,649,16,1,1,0,4
264,0,79,4,13.6,0,1,0,1,0,0,651,16,1,2,2,1
187,24,75,5,13.6,0,0,1,0,1,1,652,21,0,0,2,2
236,25,92,2,19.0,0,1,1,1,1,0,653,17,1,1,1,2
142,2,97,4,4.6,1,0,1,0,1,2,654,18,0,1,1,1
138,19,79,2,9.8,0,0,0,1,1,1,655,18,0,1,0,1
145,21,89,3,16.1,1,0,1,0,1,2,656,17,1,1,1,1
161,24,94,3,2.7,0,0,1,1,0,0,657,16,0,2,1,1
219,17,77,4,13.7,0,1,1,0,2,0,660,17,1,0,1,3
153,24,62,2,20.0,1,0,0,1,2,2,661,19,1,2,0,2
173,26,82,4,17.0,0,1,1,1,2,2,662,17,0,1,1,2
275,20,100,2,11.2,1,1,1,1,0,2,663,19,0,2,2,1
252,32,79,5,4.6,0,0,1,0,2,2,664,21,0,1,1,2
104,10,87,3,9.0,0,0,0,0,1,1,665,20,1,2,2,1
246,7,80,3,8.5,1,1,0,0,1,2,666,22,0,0,0,1
160,11,90,2,3.6,0,1,1,0,1,2,668,19,0,1,0,1
161,15,85,2,10.7,0,0,0,1,2,0,670,20,0,1,1,3
102,16,76,3,5.0,1,1,0,1,1,0,671,15,1,2,1,2
112,14,87,4,4.3,1,0,1,1,1,0,672,16,1,2,2,1
253,14,90,2,10.4,1,0,1,1,2,2,674,18,1,2,1,1
197,15,100,2,14.9,0,1,1,1,2,2,675,17,0,2,1,2
227,40,81,2,16.4,1,1,1,1,2,0,677,17,0,0,1,3
166,18,83,1,0.1,0,0,0,1,1,1,678,18,0,1,0,1
175,29,84,4,9.8,0,0,1,1,2,0,679,22,0,2,1,2
264,27,91,3,14.4,1,0,1,0,0,1,680,19,0,2,1,2
104,9,100,1,17.0,0,1,1,1,0,2,681,19,0,2,1,1
197,19,89,3,16.3,0,1,0,0,2,2,682,15,1,2,1,2
254,32,84,2,9.2,0,0,1,1,1,2,684,22,0,1,2,1
247,29,86,5,11.0,0,1,1,1,0,0,686,17,1,0,1,2
139,8,74,1,7.4,0,0,1,1,2,2,688,20,0,2,2,1
161,15,69,4,10.4,0,0,0,1,0,1,689,19,0,0,0,2
157,12,87,2,12.1,0,1,0,1,1,1,690,17,0,2,0,1
139,20,82,1,17.0,0,1,1,1,0,1,691,21,0,2,1,1
190,18,88,2,11.3,0,0,1,1,1,2,692,16,0,0,2,1
132,23,81,3,12.6,0,1,1,1,1,2,693,15,1,1,1,3
191,21,90,4,8.9,0,0,1,0,0,2,695,16,0,0,1,1
158,24,100,2,6.1,0,0,0,1,2,0,696,19,0,2,0,3
212,4,91,3,12.1,0,1,1,1,0,1,697,19,1,0,2,1
188,40,81,2,19.3,0,1,0,1,0,2,698,15,0,2,2,4
199,19,72,1,4.6,0,0,0,1,2,2,699,20,0,2,0,1
137,0,73,3,15.2,0,1,0,0,2,0,700,17,0,2,1,1
204,23,90,3,15.3,0,1,1,1,1,0,701,16,1,2,1,3
157,18,93,3,10.4,0,1,1,1,1,2,702,17,0,1,2,1
130,15,84,3,8.9,1,0,1,1,2,2,703,17,1,1,1,2
109,23,88,1,13.4,0,0,0,1,2,0,704,17,1,1,1,4
152,25,90,1,13.0,0,1,0,1,1,0,705,22,1,2,0,3
130,19,86,2,12.5,0,1,0,1,1,1,706,18,1,1,0,2
301,34,86,4,1.4,1,1,0,0,0,2,707,22,1,0,1,4
192,20,87,4,9.8,1,1,0,1,2,0,708,15,1,1,1,1
201,38,78,3,14.6,0,1,0,0,0,2,709,17,1,0,2,4
145,4,83,2,15.2,1,1,0,1,0,2,710,15,0,2,1,1
116,16,84,2,11.9,0,0,0,0,2,1,711,20,0,1,0,1
233,25,100,3,8.1,0,1,1,1,1,2,712,17,1,1,1,3
187,28,73,2,7.4,0,1,1,0,1,2,713,22,0,0,2,3
206,6,100,1,13.9,0,0,1,1,2,0,715,22,0,1,1,1
195,23,93,3,11.9,0,0,1,1,2,1,716,16,0,0,2,3
193,35,91,3,15.6,0,0,1,1,2,0,718,21,1,2,0,4
195,32,75,3,6.7,0,1,0,0,0,2,720,22,0,2,0,3
167,40,71,2,5.6,0,1,1,0,1,1,721,22,0,2,0,2
116,11,81,2,11.6,0,1,0,0,1,2,722,17,1,2,2,2
116,3,60,3,12.7,0,1,0,1,1,0,723,15,0,2,2,3
164,15,95,3,16.9,0,0,1,1,1,0,724,15,0,2,0,1
217,23,99,5,6.8,0,1,1,1,0,2,725,18,0,2,0,2
163,24,79,4,3.4,0,0,1,1,2,2,726,17,0,2,1,3
175,14,81,3,0.0,1,0,0,1,2,1,727,18,0,1,0,1
198,36,85,3,7.8,0,0,1,1,2,2,728,17,0,2,0,5
175,10,85,2,10.2,0,1,0,1,2,1,729,22,0,2,2,2
260,11,91,2,13.8,0,0,1,0,2,0,730,21,1,0,0,1
174,0,83,3,9.1,0,1,1,1,2,2,732,19,0,0,2,1
125,14,90,2,0.0,0,0,0,1,2,1,733,18,0,2,0,1
233,40,92,3,2.9,0,1,0,1,0,2,734,19,1,2,0,4
180,20,79,4,4.2,0,1,0,0,1,2,735,18,0,1,1,1
240,15,100,4,8.0,0,0,1,0,2,2,736,19,1,2,1,1
228,24,75,1,7.6,0,1,0,1,0,2,737,18,0,2,2,3
131,16,81,2,20.0,0,1,1,1,2,2,738,19,1,0,0,2
213,24,96,3,5.7,0,0,0,0,1,2,739,21,1,1,2,3
210,29,80,4,12.6,0,0,1,0,1,1,740,15,1,2,2,3
216,14,90,4,13.1,1,1,0,0,2,0,741,21,1,0,2,2
155,33,88,4,11.8,0,1,0,1,1,1,742,15,1,0,2,3
120,17,73,1,12.4,1,0,1,0,1,2,743,15,0,2,1,1
158,25,83,2,13.8,0,0,1,1,1,2,744,17,1,2,1,1
118,9,79,3,10.5,0,1,1,1,1,2,745,16,1,0,1,1
202,34,81,2,12.5,0,0,1,0,2,2,746,18,1,1,1,4
157,16,100,1,9.7,0,1,1,0,0,1,747,16,0,0,2,1
114,17,73,3,18.2,0,1,0,0,1,0,748,15,0,0,2,1
134,8,91,2,11.5,1,1,0,1,2,1,749,18,0,0,2,1
274,19,87,5,14.5,0,0,1,1,2,1,750,22,0,0,1,1
179,16,86,3,9.2,0,0,1,0,2,0,752,22,1,1,0,3
216,17,96,4,13.7,1,1,0,1,0,2,754,16,0,2,0,2
207,29,100,3,6.7,0,1,1,0,0,2,755,20,0,2,1,2
145,11,100,2,17.5,0,1,0,0,2,1,756,21,1,2,2,1
170,18,86,2,0.9,0,1,1,1,1,2,757,16,0,0,2,1
163,19,77,2,3.9,0,0,0,0,1,2,758,19,0,1,1,1
123,0,85,1,13.1,1,0,0,1,1,2,759,18,0,1,1,1
214,26,96,1,8.5,0,0,0,0,1,0,761,19,0,0,2,2
177,13,72,2,17.4,1,1,1,1,1,1,762,20,0,1,2,1
183,30,100,3,20.0,1,1,0,1,1,2,763,21,0,1,0,2
137,25,90,3,12.7,0,1,1,0,2,0,764,21,1,1,0,2
221,30,71,2,10.2,0,1,1,1,2,1,765,19,1,2,0,3
101,30,73,3,10.3,0,0,0,1,1,1,766,18,0,2,0,2
110,14,88,1,13.8,0,0,1,0,0,1,767,19,0,2,0,2
180,26,96,3,3.4,0,0,1,0,2,0,768,18,0,2,1,2
267,22,78,4,16.6,0,0,1,1,1,0,769,18,1,2,2,3
181,40,91,3,15.7,0,0,1,1,1,0,770,19,0,2,2,4
194,39,67,2,7.3,0,0,1,1,1,2,771,15,0,2,1,3
110,14,79,3,16.6,0,1,0,0,2,0,772,20,0,0,0,1
132,20,92,2,16.6,0,0,0,1,1,1,773,22,0,0,1,1
140,29,77,3,9.7,0,1,0,1,1,0,774,19,0,2,1,3
271,26,76,5,14.3,0,0,0,1,2,2,775,16,0,0,2,1
140,11,84,3,11.0,0,0,1,1,2,1,776,18,1,0,0,1
245,33,83,4,12.8,0,0,0,1,2,2,777,15,0,0,1,4
215,24,93,3,13.9,0,0,1,1,2,1,778,22,1,1,2,1
191,23,77,3,20.0,0,1,1,0,1,1,779,22,0,2,1,3
196,6,67,1,16.1,0,1,1,1,2,1,781,20,0,0,1,1
132,18,83,3,11.3,0,1,0,1,2,2,782,17,0,1,1,1
129,24,80,2,13.1,0,1,1,1,2,1,783,21,1,0,2,2
275,26,79,4,10.0,0,1,1,1,1,2,784,17,1,2,0,2
165,32,86,2,10.8,1,1,0,1,1,0,785,19,0,2,0,3
189,14,95,2,8.8,1,0,0,1,1,2,786,21,1,0,0,1
114,5,78,3,14.4,1,1,0,0,1,1,787,17,0,0,2,1
243,25,91,2,2.9,0,1,1,0,1,2,788,22,0,2,1,1
210,22,89,4,19.0,1,1,0,1,1,0,789,21,1,1,0,2
205,29,75,2,10.8,0,1,1,1,2,1,790,22,1,2,0,4
172,12,100,3,5.7,0,0,1,1,1,2,791,16,1,1,0,1
231,37,83,3,6.9,0,1,0,0,0,0,792,22,1,2,0,5
149,17,90,1,14.4,0,1,0,0,1,2,794,21,1,1,1,2
183,32,84,3,15.0,0,1,0,1,2,1,795,19,1,1,0,2
106,4,86,2,7.7,1,0,0,1,0,1,796,20,1,2,0,1
179,30,87,2,13.7,0,0,1,1,2,1,797,15,0,2,1,3
157,28,70,2,8.9,1,1,1,1,0,2,798,18,1,0,1,2
102,21,77,2,9.4,0,0,0,1,2,2,799,21,0,1,0,2
291,29,86,2,0.0,0,1,0,0,0,2,800,22,1,2,2,2
181,0,80,4,8.3,0,1,1,1,1,2,801,19,1,1,0,1
222,18,75,4,13.6,0,0,1,1,1,1,802,22,1,2,1,2
118,6,96,2,12.0,0,1,1,1,2,1,804,19,1,0,1,1
199,23,95,2,10.3,0,0,1,1,2,0,805,15,0,0,1,1
192,17,97,3,20.0,0,0,0,1,1,1,806,19,0,2,0,1
293,20,86,3,7.2,0,1,0,1,0,0,808,21,1,2,0,2
117,8,73,1,13.3,0,1,1,0,1,1,809,22,1,1,2,1
158,12,85,1,18.1,0,1,1,0,2,2,811,18,0,1,1,1
173,15,83,2,6.5,0,1,1,0,2,1,812,19,1,2,1,1
160,14,96,2,5.5,0,1,1,1,1,1,813,15,0,2,1,1
214,26,91,1,4.7,0,1,0,0,0,1,814,17,0,0,2,1
211,27,79,4,17.6,1,1,1,0,1,1,815,21,0,2,1,3
220,0,81,4,7.9,1,0,1,0,0,0,816,21,1,0,2,1
160,28,90,2,13.6,0,1,1,1,0,2,817,22,0,1,1,4
136,29,92,3,17.6,0,0,1,0,2,2,818,21,0,1,2,1
149,9,100,2,14.9,0,1,1,1,1,0,820,21,0,0,1,1
195,17,100,2,5.1,0,0,0,1,0,1,821,20,1,1,1,2
197,15,90,5,7.1,1,0,0,0,1,1,822,19,0,2,2,2
135,0,69,2,14.1,0,1,1,1,1,0,824,21,0,2,2,1
141,7,79,4,12.3,0,1,0,1,0,2,825,20,0,1,1,1
157,32,90,3,10.5,0,1,1,1,0,2,826,15,1,2,1,2
111,6,98,2,5.5,1,1,1,0,2,2,827,18,0,2,0,2
117,26,85,2,7.1,1,1,0,1,1,2,828,15,1,1,0,1
114,18,92,3,10.4,0,1,1,0,1,1,829,15,0,0,0,1
193,27,91,2,18.8,0,1,1,0,0,2,831,16,0,1,1,1
243,24,96,4,2.6,0,0,0,1,2,0,832,19,0,1,0,2
101,9,61,2,13.1,0,0,1,1,2,1,833,15,0,1,0,1
204,24,82,4,1.7,0,1,0,1,0,2,834,19,1,0,1,1
240,29,97,4,8.3,0,1,0,1,2,2,835,21,0,2,1,3
246,32,91,3,0.0,0,1,0,1,0,2,836,20,0,2,1,2
188,31,74,2,6.7,0,0,1,0,2,2,837,21,0,1,0,3
188,8,82,5,13.0,0,0,1,1,2,2,839,21,0,1,2,1
165,15,83,4,10.9,0,1,0,1,0,1,840,18,1,1,1,1
104,40,72,2,15.2,1,1,1,0,2,2,841,19,1,1,0,5
139,23,83,2,12.3,0,1,1,0,2,0,842,21,0,1,0,1
135,38,87,2,17.4,0,1,0,1,2,1,843,19,0,2,0,5
146,30,89,3,10.3,0,1,0,1,0,0,844,18,1,2,0,1
209,25,64,2,8.4,0,0,0,1,0,2,845,19,0,1,0,2
213,26,74,3,14.7,0,1,1,1,2,2,846,15,1,0,1,2
192,21,83,4,0.0,0,1,1,1,2,0,847,17,0,0,2,2
204,22,91,3,13.8,0,0,1,1,2,1,849,18,1,1,1,2
242,36,93,4,17.6,1,1,0,1,2,2,850,18,1,2,1,4
156,13,80,2,9.9,0,0,0,1,2,0,851,17,0,2,2,1
219,27,84,4,10.8,0,1,1,1,2,2,852,15,0,2,1,3
175,11,92,3,10.7,0,0,1,1,1,0,854,15,1,2,1,1
143,13,74,2,16.4,1,0,1,0,2,1,855,20,1,1,0,1
178,11,93,2,1.4,1,1,0,1,2,2,856,19,1,2,1,1
160,11,85,2,7.9,0,1,1,0,0,2,857,18,1,0,2,1
263,15,89,4,10.3,0,1,1,1,1,2,858,18,0,2,0,1
128,29,69,2,8.1,0,1,0,0,0,1,860,15,0,2,0,2
134,8,76,1,17.7,0,0,0,1,2,1,861,22,1,2,0,1
158,19,80,3,9.4,0,1,1,1,1,2,862,19,1,0,1,1
150,13,60,3,12.5,0,1,1,1,0,2,863,15,0,2,0,1
291,40,90,3,6.1,0,0,1,0,0,0,864,21,1,0,0,4
187,33,94,4,13.6,0,0,1,1,2,2,865,17,1,0,2,5
197,29,91,1,12.8,1,0,1,0,0,1,866,17,0,2,0,1
128,19,77,1,2.0,0,0,0,0,1,0,867,16,0,2,0,1
242,14,83,4,20.0,0,0,0,0,0,2,869,19,1,2,2,1
143,35,84,1,4.4,0,1,0,1,1,2,870,22,0,2,1,3
122,8,96,1,10.9,0,1,1,1,0,1,871,19,1,1,1,1
294,36,100,4,12.3,1,0,1,1,1,1,872,15,0,0,0,3
249,35,94,3,14.3,0,0,1,1,2,0,873,18,0,0,1,5
100,23,87,3,14.3,0,0,1,0,2,2,875,16,1,1,1,1
128,23,65,2,16.2,0,0,1,1,1,0,876,16,0,2,0,1
146,13,88,3,15.6,0,0,1,0,0,1,878,21,1,2,2,1
154,6,90,1,8.5,0,0,0,1,0,1,879,18,1,2,0,1
181,22,88,2,7.1,0,1,1,0,2,1,881,16,1,2,1,3
107,15,78,3,11.0,0,0,0,0,2,2,882,20,1,2,0,1
224,6,78,4,6.9,0,0,0,1,2,2,884,17,1,1,2,1
130,34,82,3,7.2,0,1,0,1,0,0,886,16,1,2,0,4
189,26,68,1,13.3,0,0,0,1,1,2,888,21,1,0,1,1
165,24,88,3,11.9,0,1,0,1,2,1,889,17,0,2,1,4
169,23,91,2,6.6,1,0,0,1,0,1,890,19,0,2,2,3
132,25,81,5,9.5,1,0,0,0,2,1,891,22,1,2,1,1
147,21,100,1,10.2,0,0,1,1,0,2,892,20,0,1,0,1
176,17,78,4,0.3,0,0,0,0,0,0,893,15,1,2,1,2
174,12,81,2,19.4,1,0,1,0,1,2,894,21,1,1,1,3
103,11,76,1,16.1,0,1,1,0,1,1,895,19,1,1,0,1
169,22,83,2,15.6,0,1,1,1,2,2,896,22,1,1,0,2
112,12,77,2,19.7,0,1,0,1,1,1,897,21,0,2,2,1
182,23,71,4,13.6,1,1,1,1,2,2,898,22,0,0,2,2
100,17,74,4,7.3,0,1,0,1,1,0,899,18,1,1,1,1
206,30,85,4,12.7,0,1,0,0,0,2,900,17,1,2,1,2
264,39,100,2,10.7,0,1,1,1,0,1,901,20,0,0,1,4
170,20,100,4,18.8,1,1,0,0,1,1,902,22,1,2,2,2
118,3,93,3,14.7,0,0,0,1,2,1,903,21,1,2,1,1
195,22,79,2,6.5,1,1,0,0,0,1,905,15,1,1,1,1
143,0,81,2,18.9,0,0,1,1,2,1,906,22,0,1,0,1
260,39,100,3,11.4,0,1,1,1,1,2,907,17,1,1,1,3
177,21,83,2,4.4,0,1,0,0,1,0,908,22,1,0,1,2
145,21,70,1,12.6,1,0,0,1,1,2,909,16,0,0,2,3
147,12,90,3,3.7,0,1,1,1,2,1,911,16,0,1,2,1
127,21,88,2,6.7,0,1,0,0,0,1,912,18,1,1,0,3
275,27,89,4,4.5,0,0,1,1,2,2,913,16,1,0,2,2
204,20,93,2,18.6,0,0,1,1,2,0,914,16,1,1,1,1
136,9,60,2,2.7,0,0,1,1,2,1,915,18,1,0,2,1
235,40,89,3,13.3,0,0,0,1,0,1,916,22,0,0,0,4
142,0,74,1,5.5,0,1,0,1,1,2,919,21,1,0,1,1
272,38,73,3,9.8,1,0,0,0,0,0,920,17,0,0,1,4
179,30,100,1,7.5,0,0,1,1,0,2,921,17,0,0,1,2
